Year,College,MajorName,Total,Male,Female,Unknown
2010,Media,Broadcast Journalism,136,41,95,0
2010,Business,Business Administration,58,31,27,0
2010,Business,Business Administration (MBA),319,221,97,1
2010,Business,Business Process Management,23,12,11,0
2010,LAS,Cell and Developmental Biology,42,23,19,0
2010,LAS,Cell and Structural Biology,3,3,0,0
2010,LAS,Chemical Engineering,621,417,203,1
2010,LAS,Chemical Physics,9,8,1,0
2010,LAS,Chemistry,730,450,279,1
2010,Engineering,Civil Engineering,1169,875,291,3
2010,LAS,Classical Philology,7,4,3,0
2010,LAS,Classics,38,22,16,0
2010,LAS,Communication,844,326,518,0
2010,Media,Communications,49,22,27,0
2010,Media,Communications and Media,7,3,4,0
2010,Applied Health Sciences,Community Health,551,126,424,1
2010,LAS,Comparative Literature,39,13,25,1
2010,Engineering,Computer Engineering,524,480,43,1
2010,Engineering,Computer Science,1169,1033,136,0
2010,Fine and Applied Arts,Crafts,14,1,13,0
2010,LAS,Creative Writing,16,7,9,0
2010,ACES,Crop Sciences,194,139,55,0
2010,Business,Curric Unassigned,1020,583,437,0
2010,Education,Curriculum and Instruction,89,20,69,0
2010,Fine and Applied Arts,Dance,79,8,71,0
2010,LAS,E Asian Languages & Cultures,112,41,71,0
2010,Education,Early Childhood Education,44,0,44,0
2010,LAS,"Earth Systems, Env, & Society ",158,85,73,0
2010,LAS,"Ecol, Evol, Conservation Biol ",22,10,12,0
2010,LAS,Economics,906,640,266,0
2010,Education,Ed Organization and Leadership,136,55,81,0
2010,Education,Educational Policy Studies,149,53,96,0
2010,Education,Educational Psychology,93,27,66,0
2010,Engineering,Electrical & Computer Engr,504,436,68,0
2010,Engineering,Electrical Engineering,1024,906,116,2
2010,Education,Elementary Education,308,19,288,1
2010,Engineering,Engineering Mechanics,135,115,20,0
2010,Engineering,Engineering Physics,143,127,16,0
2010,LAS,English,813,262,550,1
2010,LAS,Entomology,33,14,19,0
2010,Engineering,Environ Engr in Civil Engr,84,40,44,0
2010,Engineering,Environ Science in Civil Engr,9,2,7,0
2010,LAS,European Union Studies,5,2,3,0
2010,LAS,Finance,580,390,190,0
2010,Engineering,Financial Engineering,26,21,5,0
2010,ACES,Food Science & Human Nutrition,439,96,343,0
2010,LAS,French,81,23,58,0
2010,LAS,Gender and Women's Studies,16,0,16,0
2010,Media,General Curriculum,118,39,79,0
2010,Engineering,General Engineering,426,326,99,1
2010,LAS,Geography,70,46,24,0
2010,LAS,Geology,78,51,27,0
2010,LAS,German,21,8,13,0
2010,LAS,Germanic Lang & Lit,15,7,8,0
2010,LAS,Global Studies,205,57,148,0
2010,Fine and Applied Arts,Graphic Design,67,25,42,0
2010,Applied Health Sciences,Health,79,20,59,0
2010,LAS,History,599,381,217,1
2010,LAS,History of Art,44,0,44,0
2010,ACES,Horticulture,43,29,14,0
2010,ACES,Human & Community Development,33,7,26,0
2010,ACES,Human Development & Family St,213,20,191,2
2010,Aviation,Human Factors,6,2,4,0
2010,Labor and Industrial Relations,Human Res & Industrial Rels,178,57,121,0
2010,Education,Human Resource Education,89,41,48,0
2010,LAS,Individual Plans of Study,8,6,2,0
2010,Fine and Applied Arts,Industrial Design,112,53,59,0
2010,Engineering,Industrial Engineering,201,145,56,0
2010,Business,Information Sys & Info Tech,32,25,7,0
2010,Fine and Applied Arts,Instrumental Music,82,34,48,0
2010,LAS,Integrative Biology,361,152,209,0
2010,LAS,Interdisciplinary,16,7,9,0
2010,LAS,International Studies,132,33,98,1
2010,LAS,Italian,7,2,5,0
2010,Fine and Applied Arts,Jazz Performance,33,27,6,0
2010,Media,Journalism,20,7,13,0
2010,Applied Health Sciences,Kinesiology,652,279,372,1
2010,LAS,LAS - Undeclared,95,34,61,0
2010,Fine and Applied Arts,Landscape Architecture,127,64,63,0
2010,LAS,Latin American Studies,11,6,5,0
2010,Law,Law,735,403,332,0
2010,iSchool,Library & Information Science,327,91,235,1
2010,LAS,Linguistics,101,37,64,0
2010,Business,Management,181,91,89,1
2010,Business,Marketing,201,68,133,0
2010,Engineering,Materials Science & Engr,466,360,106,0
2010,LAS,Math & Computer Science,82,72,10,0
2010,LAS,Mathematics,593,361,232,0
2010,Engineering,Mechanical Engineering,1092,978,112,2
2010,Media,Media Studies,59,17,42,0
2010,Media,Media and Cinema Studies,62,33,29,0
2010,LAS,Microbiology,67,24,43,0
2010,LAS,Molecular & Integrative Physi,36,15,21,0
2010,LAS,Molecular and Cellular Biology,1030,528,502,0
2010,LAS,Molecular&Cell Bio-undeclared,36,16,20,0
2010,Fine and Applied Arts,Music,357,173,184,0
2010,Fine and Applied Arts,Music Composition,12,9,3,0
2010,Fine and Applied Arts,Music Education,210,104,106,0
2010,Fine and Applied Arts,Music History,8,3,5,0
2010,Fine and Applied Arts,Musicology,14,7,7,0
2010,ACES,Natural Res & Env Sciences,70,42,28,0
2010,ACES,Natural Resrcs & Environ Sci,187,102,85,0
2010,LAS,Neuroscience,58,24,34,0
2010,Fine and Applied Arts,New Media,25,8,17,0
2010,Media,News-Editorial,181,55,126,0
2010,NB,Nondegree,565,351,214,0
2010,LN,Nondegree-CE,101,38,63,0
2010,Engineering,Nuclear Engineering,122,105,17,0
2010,Engineering,"Nuclear, Plasma, Radiolgc Engr ",118,99,19,0
2010,ACES,Nutritional Sciences,57,16,41,0
2010,Fine and Applied Arts,Open Studies,8,3,5,0
2010,Fine and Applied Arts,Painting,35,9,26,0
2010,LAS,Philosophy,125,103,22,0
2010,Fine and Applied Arts,Photography,36,9,27,0
2010,LAS,Physics,449,387,61,1
2010,LAS,Plant Biology,40,17,23,0
2010,LAS,Political Science,913,570,343,0
2010,LAS,Portuguese,2,1,1,0
2010,Education,Pre-Early Chld/Elem Ed/Spec Ed,287,21,266,0
2010,Aviation,Professional Pilot,48,45,3,0
2010,LAS,Psychology,1446,466,977,3
2010,Applied Health Sciences,Public Health,13,5,8,0
2010,Applied Health Sciences,"Recreation, Sport, and Tourism ",377,237,139,1
2010,Fine and Applied Arts,Regional Planning,24,15,9,0
2010,Applied Health Sciences,Rehabilitation,6,2,4,0
2010,LAS,Religion,15,8,7,0
2010,LAS,Religious Studies,8,3,5,0
2010,LAS,Rhetoric,108,62,46,0
2010,LAS,Russian & E European Studies,4,4,0,0
2010,LAS,Russian Lang & Literature,4,3,1,0
2010,LAS,"Russian, E Eur, Eurasian St ",13,8,5,0
2010,Fine and Applied Arts,Sculpture,3,1,2,0
2010,Education,Secondary & Continuing Educ,33,12,21,0
2010,Education,Secondary Education,13,6,7,0
2010,LAS,Slavic Languages & Literature,14,2,12,0
2010,Social Work,Social Work,307,34,273,0
2010,LAS,Sociology,411,162,249,0
2010,LAS,Spanish,226,49,177,0
2010,Education,Special Education,140,17,123,0
2010,Applied Health Sciences,Speech & Hearing Science,336,14,322,0
2010,LAS,Speech Communication,79,28,51,0
2010,LAS,Statistics,177,105,72,0
2010,LAS,Statistics & Computer Science,19,12,7,0
2010,Business,Supply Chain Management,52,32,20,0
2010,Engineering,Systems & Entrepreneurial Engr,26,21,5,0
2010,Business,Taxation,29,16,13,0
2010,LAS,Teaching of Biological Science,2,1,1,0
2010,LAS,Teaching of Chemistry,2,2,0,0
2010,LAS,Teaching of English Sec Lang,59,10,49,0
2010,LAS,Teaching of French,4,0,4,0
2010,LAS,Teaching of German,3,1,2,0
2010,LAS,Teaching of Latin,1,0,1,0
2010,LAS,Teaching of Mathematics,4,3,1,0
2010,Engineering,Teaching of Physics,1,1,0,0
2010,LAS,Teaching of Spanish,25,6,19,0
2010,Business,Technology Management,59,42,17,0
2010,Fine and Applied Arts,Theatre,176,71,104,1
2010,Engineering,Theoretical & Applied Mechans,45,37,8,0
2010,DGS,Undeclared,2927,1553,1373,1
2010,Fine and Applied Arts,Urban Planning,149,85,64,0
2010,VetMed,VMS - Pathobiology,5,1,4,0
2010,VetMed,VMS - Veterinary Biosciences,15,5,10,0
2010,VetMed,VMS - Veterinary Pathobiology,14,8,6,0
2010,VetMed,VMS-Veterinary Clinical Medcne,32,9,23,0
2010,VetMed,Veterinary Medicine,478,95,381,2
2010,Fine and Applied Arts,Voice,32,6,26,0
2011,Education,Accountancy,1297,662,635,0
2011,Education,Actuarial Science,279,159,120,0
2011,Education,Advertising,656,200,456,0
2011,Engineering,Aerospace Engineering,507,437,70,0
2011,Education,African American Studies,3,3,0,0
2011,LAS,African Studies,6,5,1,0
2011,ACES,Agr & Consumer Economics,601,402,199,0
2011,ACES,Agr & Environmental Cmc & Educ,78,19,59,0
2011,ACES,Agr Engineering & Agr Science,21,18,3,0
2011,ACES,Agricultural & Applied Econ,37,17,20,0
2011,Engineering,Agricultural & Biological Engr,194,136,58,0
2011,Media,Agricultural Communications,7,0,7,0
2011,ACES,Agricultural Education,8,1,7,0
2011,Engineering,Agricultural Engineering,10,7,3,0
2011,ACES,Agricultural Production,8,4,4,0
2011,ACES,Animal Sciences,560,130,429,1
2011,Education,Anthropology,205,64,141,0
2011,Education,Applied Mathematics,28,19,9,0
2011,Fine and Applied Arts,Architectural Studies,507,286,221,0
2011,Fine and Applied Arts,Architecture,219,131,88,0
2011,Fine and Applied Arts,Art Education,82,17,64,1
2011,Fine and Applied Arts,Art Foundation,108,34,74,0
2011,Fine and Applied Arts,Art History,26,4,22,0
2011,Fine and Applied Arts,Art and Design,39,20,19,0
2011,LAS,Asian Studies,8,5,3,0
2011,LAS,Astronomy,64,38,26,0
2011,Applied Health Sciences,Athletic Training,17,5,12,0
2011,LAS,Atmospheric Sciences,127,75,52,0
2011,Applied Health Sciences,Audiology,18,5,13,0
2011,Aviation,Aviation Human Factors,70,65,5,0
2011,LAS,Biochemistry,208,116,92,0
2011,ACES,Bioenergy,12,10,2,0
2011,Engineering,Bioengineering,231,134,97,0
2011,iSchool,Bioinformatics,15,12,3,0
2011,LAS,Biology,816,347,469,0
2011,LAS,Biophysics & Computnl Biology,70,55,15,0
2011,Media,Broadcast Journalism,157,55,102,0
2011,Business,Business Administration,44,25,19,0
2011,Business,Business Administration (MBA),344,251,93,0
2011,Business,Business Process Management,31,18,13,0
2011,LAS,Cell and Developmental Biology,38,18,20,0
2011,LAS,Cell and Structural Biology,2,2,0,0
2011,LAS,Chemical Engineering,644,431,213,0
2011,LAS,Chemical Physics,10,8,2,0
2011,LAS,Chemistry,753,459,294,0
2011,Engineering,Civil Engineering,1178,893,284,1
2011,LAS,Classical Philology,8,5,3,0
2011,LAS,Classics,26,15,11,0
2011,LAS,Communication,866,354,511,1
2011,Media,Communications,38,16,22,0
2011,Media,Communications and Media,15,5,10,0
2011,Applied Health Sciences,Community Health,605,155,448,2
2011,LAS,Comparative Literature,32,10,20,2
2011,Engineering,Computer Engineering,608,563,45,0
2011,Engineering,Computer Science,1229,1090,139,0
2011,Fine and Applied Arts,Crafts,12,2,10,0
2011,LAS,Creative Writing,16,7,9,0
2011,ACES,Crop Sciences,198,147,51,0
2011,Business,Curric Unassigned,1032,583,449,0
2011,Education,Curriculum and Instruction,121,22,99,0
2011,Fine and Applied Arts,Dance,69,6,63,0
2011,LAS,E Asian Languages & Cultures,103,35,68,0
2011,Education,Early Childhood Education,39,0,39,0
2011,LAS,"Earth Systems, Env, & Society ",108,55,53,0
2011,LAS,"Earth, Society, & Environment ",25,16,9,0
2011,LAS,"Ecol, Evol, Conservation Biol ",23,10,13,0
2011,LAS,Economics,928,623,305,0
2011,Education,Ed Organization and Leadership,143,59,84,0
2011,Education,Educational Policy Studies,135,50,85,0
2011,Education,Educational Psychology,79,18,61,0
2011,Engineering,Electrical & Computer Engr,476,417,59,0
2011,Engineering,Electrical Engineering,1128,995,133,0
2011,Education,Elementary Education,306,22,283,1
2011,Engineering,Engineering Mechanics,142,126,16,0
2011,Engineering,Engineering Physics,152,138,14,0
2011,LAS,English,697,214,482,1
2011,LAS,Entomology,35,15,20,0
2011,Engineering,Environ Engr in Civil Engr,96,40,56,0
2011,Engineering,Environ Science in Civil Engr,7,4,3,0
2011,LAS,European Union Studies,8,2,6,0
2011,Business,Finance,662,448,214,0
2011,Engineering,Financial Engineering,69,52,17,0
2011,ACES,Food Science & Human Nutrition,493,107,386,0
2011,LAS,French,77,23,54,0
2011,LAS,Gender and Women's Studies,16,3,13,0
2011,Media,General Curriculum,27,14,13,0
2011,Engineering,General Engineering,384,307,77,0
2011,LAS,Geography,63,44,19,0
2011,LAS,Geology,65,38,27,0
2011,LAS,German,16,7,9,0
2011,LAS,Germanic Lang & Lit,14,4,10,0
2011,LAS,Global Studies,263,76,187,0
2011,Fine and Applied Arts,Graphic Design,70,27,43,0
2011,Applied Health Sciences,Health,139,33,106,0
2011,LAS,Health Communication,1,0,1,0
2011,LAS,History,529,336,192,1
2011,LAS,History of Art,43,2,41,0
2011,ACES,Horticulture,33,21,12,0
2011,ACES,Human & Community Development,28,7,21,0
2011,ACES,Human Development & Family St,218,16,202,0
2011,Aviation,Human Factors,1,1,0,0
2011,Labor and Industrial Relations,Human Res & Industrial Rels,191,56,135,0
2011,Education,Human Resource Education,74,32,42,0
2011,LAS,Individual Plans of Study,5,4,1,0
2011,Fine and Applied Arts,Industrial Design,117,54,63,0
2011,Engineering,Industrial Engineering,226,168,58,0
2011,LM,Informatics,2,2,0,0
2011,Business,Information Sys & Info Tech,35,28,7,0
2011,Fine and Applied Arts,Instrumental Music,89,40,49,0
2011,LAS,Integrative Biology,439,194,245,0
2011,LAS,Interdisciplinary,10,6,4,0
2011,LAS,International Studies,47,12,34,1
2011,LAS,Italian,6,3,3,0
2011,Fine and Applied Arts,Jazz Performance,27,23,4,0
2011,Media,Journalism,13,4,9,0
2011,Applied Health Sciences,Kinesiology,648,270,377,1
2011,LAS,LAS - Undeclared,177,69,108,0
2011,Fine and Applied Arts,Landscape Architecture,118,53,65,0
2011,LAS,Latin American Studies,12,6,6,0
2011,LAS,Latina/Latino Studies,8,3,5,0
2011,Law,Law,729,402,327,0
2011,iSchool,Library & Information Science,317,89,228,0
2011,LAS,Linguistics,103,41,62,0
2011,Business,Management,150,77,73,0
2011,Business,Marketing,205,72,133,0
2011,Engineering,Materials Science & Engr,547,423,124,0
2011,LAS,Math & Computer Science,72,64,8,0
2011,LAS,Mathematics,644,390,254,0
2011,Engineering,Mechanical Engineering,1055,927,126,2
2011,Media,Media Studies,12,2,10,0
2011,Media,Media and Cinema Studies,118,59,59,0
2011,LAS,Microbiology,60,21,39,0
2011,LAS,Molecular & Integrative Physi,31,15,16,0
2011,LAS,Molecular and Cellular Biology,1051,555,496,0
2011,LAS,Molecular&Cell Bio-undeclared,38,23,15,0
2011,Fine and Applied Arts,Music,346,167,177,2
2011,Fine and Applied Arts,Music Composition,9,6,3,0
2011,Fine and Applied Arts,Music Education,189,90,99,0
2011,Fine and Applied Arts,Music History,5,2,3,0
2011,Fine and Applied Arts,Musicology,19,9,10,0
2011,ACES,Natural Res & Env Sciences,78,45,33,0
2011,ACES,Natural Resrcs & Environ Sci,235,122,113,0
2011,LAS,Neuroscience,60,27,33,0
2011,Fine and Applied Arts,New Media,24,8,16,0
2011,Media,News-Editorial,169,46,123,0
2011,Media,Nondegree,647,396,251,0
2011,LN,Nondegree-CE,104,30,74,0
2011,Engineering,Nuclear Engineering,59,49,10,0
2011,Engineering,"Nuclear, Plasma, Radiolgc Engr ",209,184,25,0
2011,ACES,Nutritional Sciences,49,14,35,0
2011,Fine and Applied Arts,Open Studies,6,3,3,0
2011,Fine and Applied Arts,Painting,43,11,32,0
2011,LAS,Philosophy,129,99,30,0
2011,Fine and Applied Arts,Photography,42,11,31,0
2011,LAS,Physics,507,436,71,0
2011,LAS,Plant Biology,41,16,25,0
2011,ACES,Plant Pathology,1,0,1,0
2011,LAS,Political Science,826,504,322,0
2011,LAS,Portuguese,4,2,2,0
2011,Education,Pre-Early Chld/Elem Ed/Spec Ed,270,18,252,0
2011,Aviation,Professional Pilot,26,25,1,0
2011,LAS,Psychology,1446,457,986,3
2011,Applied Health Sciences,Public Health,30,8,22,0
2011,Applied Health Sciences,"Recreation, Sport, and Tourism ",374,242,132,0
2011,Fine and Applied Arts,Regional Planning,23,13,10,0
2011,Applied Health Sciences,Rehabilitation,10,3,7,0
2011,LAS,Religion,19,12,7,0
2011,LAS,Religious Studies,5,1,4,0
2011,LAS,Rhetoric,107,49,58,0
2011,LAS,Russian & E European Studies,2,1,1,0
2011,LAS,Russian Lang & Literature,3,1,2,0
2011,LAS,"Russian, E Eur, Eurasian St ",6,3,3,0
2011,Fine and Applied Arts,Sculpture,6,4,2,0
2011,Education,Secondary & Continuing Educ,25,7,18,0
2011,Education,Secondary Education,8,2,6,0
2011,LAS,Slavic Languages & Literature,15,2,13,0
2011,Social Work,Social Work,372,49,323,0
2011,LAS,Sociology,328,129,199,0
2011,LAS,Spanish,204,50,154,0
2011,Education,Special Education,132,16,116,0
2011,Applied Health Sciences,Speech & Hearing Science,362,15,347,0
2011,LAS,Speech Communication,13,6,7,0
2011,LAS,Statistics,220,126,94,0
2011,LAS,Statistics & Computer Science,16,11,5,0
2011,Business,Supply Chain Management,50,27,23,0
2011,Engineering,Systems & Entrepreneurial Engr,19,13,6,0
2011,Business,Taxation,21,6,15,0
2011,LAS,Teaching of Biological Science,1,1,0,0
2011,LAS,Teaching of English Sec Lang,49,8,41,0
2011,LAS,Teaching of French,2,0,2,0
2011,LAS,Teaching of German,1,0,1,0
2011,LAS,Teaching of Latin,2,0,2,0
2011,LAS,Teaching of Mathematics,6,5,1,0
2011,Engineering,Teaching of Physics,3,2,1,0
2011,LAS,Teaching of Spanish,26,3,23,0
2011,Business,Technology Management,81,56,24,1
2011,Fine and Applied Arts,Theatre,175,78,97,0
2011,Engineering,Theoretical & Applied Mechans,47,37,10,0
2011,DGS,Undeclared,2927,1604,1323,0
2011,Fine and Applied Arts,Urban Planning,155,90,65,0
2011,VetMed,VMS - Comparative Biosciences,2,1,1,0
2011,VetMed,VMS - Pathobiology,9,4,5,0
2011,VetMed,VMS - Veterinary Biosciences,13,5,8,0
2011,VetMed,VMS - Veterinary Pathobiology,11,7,4,0
2011,VetMed,VMS-Veterinary Clinical Medcne,30,7,23,0
2011,VetMed,Veterinary Medicine,493,99,393,1
2011,Fine and Applied Arts,Voice,30,7,23,0
2012,Education,Accountancy,1366,689,677,0
2012,Education,Actuarial Science,288,169,119,0
2012,Education,Advertising,641,180,461,0
2012,Engineering,Aerospace Engineering,489,419,70,0
2012,Education,African American Studies,11,5,6,0
2012,LAS,African Studies,4,3,1,0
2012,ACES,Agr & Consumer Economics,644,426,218,0
2012,ACES,Agr & Environmental Cmc & Educ,19,4,15,0
2012,ACES,Agr Engineering & Agr Science,4,3,1,0
2012,ACES,Agric Leadership & Sci Educ,43,22,21,0
2012,ACES,Agricultural & Applied Econ,54,25,29,0
2012,Engineering,Agricultural & Biological Engr,258,188,70,0
2012,Media,Agricultural Communications,19,4,15,0
2012,ACES,Agricultural Education,5,1,4,0
2012,Engineering,Agricultural Engineering,2,2,0,0
2012,ACES,Agricultural Production,9,5,4,0
2012,ACES,Animal Sciences,587,143,444,0
2012,Education,Anthropology,226,69,157,0
2012,Education,Applied Mathematics,31,15,16,0
2012,Fine and Applied Arts,Architectural Studies,482,274,208,0
2012,Fine and Applied Arts,Architecture,196,116,80,0
2012,Fine and Applied Arts,Art Education,71,17,54,0
2012,Fine and Applied Arts,Art Foundation,123,32,91,0
2012,Fine and Applied Arts,Art History,24,3,21,0
2012,Fine and Applied Arts,Art and Design,39,13,26,0
2012,LAS,Asian Studies,6,5,1,0
2012,LAS,Astronomy,64,41,23,0
2012,Applied Health Sciences,Athletic Training,1,0,1,0
2012,LAS,Atmospheric Sciences,117,70,47,0
2012,Applied Health Sciences,Audiology,16,3,13,0
2012,Aviation,Aviation Human Factors,39,36,3,0
2012,LAS,Biochemistry,224,139,85,0
2012,ACES,Bioenergy,9,7,2,0
2012,Engineering,Bioengineering,259,145,114,0
2012,iSchool,Bioinformatics,11,7,4,0
2012,LAS,Biology,697,304,393,0
2012,LAS,Biophysics & Computnl Biology,67,53,14,0
2012,Media,Broadcast Journalism,149,57,92,0
2012,Business,Business Administration,47,25,22,0
2012,Business,Business Administration (MBA),401,282,119,0
2012,Business,Business Process Management,32,19,13,0
2012,LAS,Cell and Developmental Biology,39,19,20,0
2012,LAS,Chemical Engineering,656,443,213,0
2012,LAS,Chemical Physics,9,7,2,0
2012,LAS,Chemistry,803,496,307,0
2012,Engineering,Civil Engineering,1241,941,300,0
2012,LAS,Classical Philology,9,5,4,0
2012,LAS,Classics,25,13,12,0
2012,LAS,Communication,873,366,506,1
2012,Media,Communications,29,12,17,0
2012,Media,Communications and Media,21,8,13,0
2012,Applied Health Sciences,Community Health,674,187,487,0
2012,LAS,Comparative Literature,27,12,15,0
2012,Engineering,Computer Engineering,697,635,62,0
2012,Engineering,Computer Science,1386,1225,161,0
2012,Fine and Applied Arts,Crafts,14,3,11,0
2012,LAS,Creative Writing,16,4,12,0
2012,ACES,Crop Sciences,228,164,64,0
2012,Business,Curric Unassigned,924,534,390,0
2012,Education,Curriculum and Instruction,113,24,89,0
2012,Fine and Applied Arts,Dance,54,7,47,0
2012,LAS,E Asian Languages & Cultures,93,37,56,0
2012,Education,Early Childhood Education,30,1,29,0
2012,LAS,"Earth Systems, Env, & Society ",36,20,16,0
2012,LAS,"Earth, Soc, Env Sustainability ",61,35,25,1
2012,LAS,"Earth, Society, & Environment ",49,27,22,0
2012,LAS,East Asian Studies,6,1,5,0
2012,LAS,"Ecol, Evol, Conservation Biol ",31,10,21,0
2012,LAS,Economics,968,646,322,0
2012,Education,Ed Organization and Leadership,170,61,109,0
2012,Education,Educ Voc Tech,1,0,1,0
2012,Education,Education,1,0,1,0
2012,Education,Educational Policy Studies,161,66,95,0
2012,Education,Educational Psychology,71,18,53,0
2012,Engineering,Electrical & Computer Engr,473,410,63,0
2012,Engineering,Electrical Engineering,1163,1021,142,0
2012,Education,Elementary Education,270,22,248,0
2012,Engineering,Engineering Mechanics,122,110,12,0
2012,Engineering,Engineering Physics,177,158,19,0
2012,Engineering,Engineering Undesignated,1,0,1,0
2012,LAS,English,625,194,430,1
2012,LAS,Entomology,36,15,21,0
2012,Engineering,Environ Engr in Civil Engr,91,44,47,0
2012,Engineering,Environ Science in Civil Engr,7,3,4,0
2012,LAS,European Union Studies,8,4,4,0
2012,Business,Finance,655,423,232,0
2012,Engineering,Financial Engineering,100,67,33,0
2012,ACES,Food Science & Human Nutrition,518,121,397,0
2012,LAS,French,64,18,46,0
2012,LAS,Gender and Women's Studies,11,3,8,0
2012,Media,General Curriculum,42,25,17,0
2012,Engineering,General Engineering,368,270,98,0
2012,LAS,Geography,58,42,16,0
2012,LAS,Geology,73,43,30,0
2012,LAS,German,17,7,10,0
2012,LAS,Germanic Lang & Lit,16,7,9,0
2012,LAS,Global Studies,268,71,197,0
2012,Fine and Applied Arts,Graphic Design,76,27,49,0
2012,Applied Health Sciences,Health,153,41,112,0
2012,LAS,History,468,283,183,2
2012,LAS,History of Art,34,3,31,0
2012,ACES,Horticulture,34,21,13,0
2012,ACES,Human & Community Development,25,5,20,0
2012,ACES,Human Development & Family St,225,20,205,0
2012,Labor and Industrial Relations,Human Res & Industrial Rels,195,65,130,0
2012,Education,Human Resource Education,56,20,36,0
2012,LAS,Individual Plans of Study,4,2,2,0
2012,Fine and Applied Arts,Industrial Design,110,55,55,0
2012,Engineering,Industrial Engineering,268,206,62,0
2012,LM,Informatics,14,14,0,0
2012,Business,Information Sys & Info Tech,34,28,6,0
2012,Fine and Applied Arts,Instrumental Music,75,35,40,0
2012,LAS,Integrative Biology,443,178,265,0
2012,LAS,Interdisciplinary,4,0,4,0
2012,LAS,International Studies,6,3,3,0
2012,LAS,Italian,7,3,4,0
2012,Fine and Applied Arts,Jazz Performance,22,20,2,0
2012,Media,Journalism,11,9,2,0
2012,Applied Health Sciences,Kinesiology,633,272,361,0
2012,LAS,LAS - Undeclared,178,58,120,0
2012,Fine and Applied Arts,Landscape Architecture,113,50,63,0
2012,LAS,Latin American Studies,11,3,8,0
2012,LAS,Latina/Latino Studies,6,2,4,0
2012,Law,Law,752,398,354,0
2012,iSchool,Library & Information Science,313,88,225,0
2012,LAS,Linguistics,105,35,70,0
2012,Business,Management,111,50,61,0
2012,Business,Marketing,198,72,126,0
2012,Engineering,Materials Science & Engr,571,433,138,0
2012,LAS,Math & Computer Science,86,71,15,0
2012,LAS,Mathematics,613,389,224,0
2012,Engineering,Mechanical Engineering,1110,956,153,1
2012,Media,Media Studies,2,0,2,0
2012,Media,Media and Cinema Studies,114,57,56,1
2012,LAS,Microbiology,59,25,34,0
2012,LAS,Molecular & Integrative Physi,16,8,8,0
2012,LAS,Molecular and Cellular Biology,1113,569,544,0
2012,LAS,Molecular&Cell Bio-undeclared,33,13,20,0
2012,Fine and Applied Arts,Music,329,158,170,1
2012,Fine and Applied Arts,Music Composition,5,5,0,0
2012,Fine and Applied Arts,Music Education,166,77,89,0
2012,Fine and Applied Arts,Music History,3,1,2,0
2012,Fine and Applied Arts,Musicology,19,10,9,0
2012,ACES,Natural Res & Env Sciences,80,53,27,0
2012,ACES,Natural Resrcs & Environ Sci,241,126,115,0
2012,LAS,Neuroscience,55,27,28,0
2012,Fine and Applied Arts,New Media,18,8,10,0
2012,Media,News-Editorial,168,49,119,0
2012,Media,Nondegree,705,439,265,1
2012,LN,Nondegree-CE,57,16,41,0
2012,Engineering,Nuclear Engineering,26,21,5,0
2012,Engineering,"Nuclear, Plasma, Radiolgc Engr ",231,203,28,0
2012,ACES,Nutritional Sciences,38,11,27,0
2012,Fine and Applied Arts,Open Studies,4,1,3,0
2012,Fine and Applied Arts,Painting,38,12,26,0
2012,LAS,Philosophy,120,87,32,1
2012,Fine and Applied Arts,Photography,32,12,20,0
2012,LAS,Physics,542,469,73,0
2012,LAS,Plant Biology,43,21,22,0
2012,LAS,Political Science,749,479,269,1
2012,LAS,Portuguese,4,1,3,0
2012,Education,Pre-Early Chld/Elem Ed/Spec Ed,260,15,245,0
2012,Aviation,Professional Pilot,9,8,1,0
2012,LAS,Psychology,1388,416,972,0
2012,Applied Health Sciences,Public Health,32,8,24,0
2012,Applied Health Sciences,"Recreation, Sport, and Tourism ",369,225,144,0
2012,Fine and Applied Arts,Regional Planning,21,13,8,0
2012,Applied Health Sciences,Rehabilitation,5,1,4,0
2012,LAS,Religion,20,13,7,0
2012,LAS,Religious Studies,2,1,1,0
2012,LAS,Rhetoric,93,35,58,0
2012,LAS,Russian & E European Studies,1,0,1,0
2012,LAS,Russian Lang & Literature,5,2,3,0
2012,LAS,"Russian, E Eur, Eurasian St ",6,3,3,0
2012,Fine and Applied Arts,Sculpture,8,2,6,0
2012,Education,Secondary & Continuing Educ,17,4,13,0
2012,Education,Secondary Education,16,9,7,0
2012,LAS,Slavic Languages & Literature,16,2,14,0
2012,Social Work,Social Work,355,48,307,0
2012,LAS,Sociology,282,106,176,0
2012,LAS,Spanish,188,47,141,0
2012,Education,Special Education,147,17,130,0
2012,Applied Health Sciences,Speech & Hearing Science,381,12,369,0
2012,LAS,Speech Communication,6,6,0,0
2012,LAS,Statistics,270,168,102,0
2012,LAS,Statistics & Computer Science,20,14,6,0
2012,Business,Supply Chain Management,58,33,25,0
2012,Engineering,Systems & Entrepreneurial Engr,20,14,6,0
2012,Business,Taxation,31,8,23,0
2012,LAS,Teaching of Chemistry,2,1,1,0
2012,LAS,Teaching of English Sec Lang,49,9,40,0
2012,LAS,Teaching of French,8,0,8,0
2012,LAS,Teaching of German,1,0,1,0
2012,LAS,Teaching of Mathematics,3,3,0,0
2012,Engineering,Teaching of Physics,1,0,1,0
2012,LAS,Teaching of Spanish,18,3,15,0
2012,Business,Technology Management,102,69,33,0
