Year,College,MajorName,Total,Male,Female,Unknown
1997,LAS,Chemistry,265,178,87,6
1997,LAS,Chemistry,150,84,66,1
1997,LAS,Classics,8,5,3,1
1997,LAS,Classics,2,2,0,1
1997,LAS,Comparative Literature,36,10,26,1
1997,LAS,Asian Studies,22,8,14,0
1997,LAS,Astronomy,18,12,6,0
1997,LAS,Atmospheric Sciences,33,23,10,0
1997,LAS,BIOCH,200,103,97,0
1997,LAS,Biochemistry,83,48,35,2
1997,LAS,Biology,114,62,52,1
1997,LAS,Biophysics & Computnl Biology,48,32,16,1
1997,LAS,Chemical Physics,7,6,1,1
1997,LAS,Classical Philology,8,7,1,0
1997,LAS,English,120,48,72,2
1997,LAS,Entomology,29,18,11,0
1997,LAS,French,46,11,35,0
1997,LAS,GEN CURR,2372,1093,1279,35
1997,LAS,Geography,38,22,16,1
1997,LAS,Geology,20,14,6,0
1997,LAS,Geology,31,18,13,1
1997,LAS,German,26,9,17,0
1997,LAS,History,116,78,38,3
1997,LAS,Italian,7,0,7,0
1997,LAS,LAS TCH MATH,9,4,5,1
1997,LAS,LATIN AMER ST,1,1,0,0
1997,LAS,Linguistics,55,16,39,0
1997,LAS,Mathematics,168,129,39,4
1997,LAS,Microbiology,65,37,28,2
1997,LAS,Molecular & Integrative Physi,50,31,19,1
1997,LAS,Neuroscience,40,31,9,1
1997,LAS,Philosophy,41,32,9,1
1997,LAS,Plant Biology,37,16,21,0
1997,LAS,Political Science,40,30,10,2
1997,LAS,Portuguese,3,0,3,0
1997,LAS,PRE-JOURN,347,123,224,7
1997,LAS,PRE-MED,249,114,135,3
1997,LAS,Psychology,173,75,98,3
1997,LAS,REES,4,1,3,0
1997,LAS,Slavic Languages & Literature,16,8,8,0
1997,LAS,Sociology,42,13,29,1
1997,LAS,Speech Communication,58,23,35,4
1997,LAS,TCH BIOL,24,9,15,0
1997,LAS,TCH ENGL,45,16,29,0
1997,LAS,TCH SOC ST,23,13,10,0
1997,LAS,TRANSITION,218,101,117,1
1997,LAS,UNCLASS,290,121,169,33
1997,LAS,UNCM FR&SO,188,79,109,2
1997,Law,Law,3,2,1,0
1997,Law,Law,21,15,6,0
1997,Law,Law,590,347,243,38
1997,Media,Advertising,41,18,23,1
1997,Media,Advertising,232,95,137,3
1997,Media,Communication,36,14,22,1
1997,Media,Broadcast Journalism,76,22,54,0
1997,Media,Journalism,24,13,11,0
1997,Media,Media Studies,32,16,16,1
1997,Media,News-Editorial,99,48,51,3
1997,Social Work,Social Work,137,20,117,29
1997,Social Work,Social Work,6,1,5,0
1997,Social Work,Social Work,14,4,10,11
1997,Social Work,Social Work,8,3,5,0
1997,Social Work,Social Work,89,10,79,2
1997,VetMed,Veterinary Medicine,362,109,253,2
1997,VetMed,VMS - Veterinary Biosciences,18,13,5,0
1997,VetMed,VMS - Veterinary Pathobiology,42,28,14,2
1997,VetMed,VMS-Veterinary Clinical Medcne,20,10,10,0
1996,ACES,Agr & Environmental Cmc & Educ,9,5,4,1
1996,ACES,Agricultural & Applied Econ,337,246,91,1
1996,ACES,Agricultural & Applied Econ,112,79,33,1
1996,ACES,Agricultural Communications,77,27,50,1
1996,ACES,Agricultural Education,37,18,19,0
1996,ACES,Agricultural Engineering,73,65,8,0
1996,ACES,Agricultural Sciences,39,23,16,1
1996,ACES,Agronomy,79,56,23,0
1996,ACES,Agronomy,73,52,21,1
1996,ACES,Animal Sciences,440,148,292,0
1996,ACES,Animal Sciences,101,74,27,1
1996,ACES,CONSM ECON,35,20,15,0
1996,ACES,CORE CURR,32,18,14,1
1996,ACES,DIETETICS,91,2,89,2
1996,ACES,Physics,218,208,10,1
1996,ACES,Physics,56,49,7,7
1996,ACES,Speech & Hearing Science,35,1,34,1
1996,ACES,Speech & Hearing Science,23,4,19,0
1996,ACES,Speech & Hearing Science,1,0,1,0
1996,ACES,Spanish,48,15,33,1
1996,ACES,Speech & Hearing Science,165,4,161,0
1996,ACES,"Recreation, Sport, and Tourism ",11,9,2,1
1996,ACES,Statistics,19,10,9,0
1996,ACES,Teaching of Biological Science,8,3,5,1
1996,ACES,Teaching of Chemistry,2,2,0,0
1996,ACES,Teaching of Chemistry,9,4,5,0
1996,ACES,Teaching of Earth Science,1,0,1,0
1996,ACES,Teaching of Earth Science,1,0,1,0
1996,ACES,Teaching of English Sec Lang,85,24,61,2
1996,ACES,Teaching of French,10,3,7,0
1996,ACES,Teaching of German,5,1,4,0
1996,ACES,Teaching of Latin,1,1,0,0
1996,ACES,Teaching of Latin,1,0,1,0
1996,ACES,Secondary Education,22,8,14,0
1996,ACES,Teaching of Mathematics,2,1,1,0
1996,ACES,Teaching of Mathematics,25,11,14,1
1996,ACES,Teaching of Physics,4,3,1,0
1996,ACES,EXT EDUC,3,0,3,0
1996,ACES,FAM&CON EC,7,3,4,0
1996,ACES,Food Science & Human Nutrition,14,8,6,0
1996,ACES,Food Science & Human Nutrition,52,17,35,1
1996,ACES,Food Science & Human Nutrition,50,23,27,1
1996,ACES,Food Science & Human Nutrition,27,4,23,0
1996,ACES,Food Science & Human Nutrition,33,0,33,0
1996,ACES,Food Science & Human Nutrition,11,4,7,2
1996,ACES,Forestry,149,78,71,0
1996,ACES,Forestry,28,11,17,1
1996,ACES,H DVL-FAM,165,13,152,2
1996,ACES,Horticulture,10,4,6,0
1996,ACES,Horticulture,71,46,25,1
1996,ACES,HR&FS A&ID,9,1,8,0
1996,ACES,HU DEV&FAM,32,8,24,2
1996,ACES,Mechanical Agriculture,68,68,0,0
1996,ACES,MKT TEXT&A,78,6,72,3
1996,ACES,Nutritional Sciences,47,18,29,1
1996,ACES,ORN HORT,87,46,41,2
1996,ACES,PLANT PATH,23,18,5,0
1996,ACES,REST MGMT,60,27,33,0
1996,ACES,TEXT-APPRL,5,0,5,0
1996,Applied Health Sciences,Biology,2,1,1,0
1996,Applied Health Sciences,HEALTH&SAF,1,0,1,0
1996,Applied Health Sciences,HLTH EDUC,16,2,14,0
1996,Applied Health Sciences,HLTH PL AD,60,17,43,0
1996,Applied Health Sciences,Kinesiology,77,40,37,0
1996,Applied Health Sciences,Kinesiology,3,2,1,0
1996,Applied Health Sciences,Kinesiology,15,10,5,1
1996,Applied Health Sciences,Kinesiology,382,159,223,4
1996,Applied Health Sciences,Leisure Studies,47,24,23,0
1996,Applied Health Sciences,Leisure Studies,187,83,104,5
1996,Applied Health Sciences,MSPH IN C HLTH,13,0,13,0
1996,Applied Health Sciences,PARK & NR MGMT,3,1,2,0
1996,Applied Health Sciences,PROG MANAG,3,1,2,0
1996,Applied Health Sciences,"Recreation, Sport, and Tourism ",6,0,6,0
1996,Applied Health Sciences,Rehabilitation,25,5,20,1
1996,Applied Health Sciences,TCH KINES,1,0,1,0
1996,Applied Health Sciences,THER REC,1,0,1,0
1996,Applied Life Sciences,Community Health,26,8,18,1
1996,Applied Life Sciences,Community Health,106,24,82,1
1996,Aviation,Air Systems,2,2,0,0
1996,Aviation,Nondegree,5,5,0,0
1996,Aviation,PP/AS,21,20,1,0
1996,Aviation,Professional Pilot,150,119,31,5
1996,Business,Accountancy,977,501,476,2
1996,Business,Accountancy,116,50,66,1
1996,Business,Computer Science,35,21,14,0
1996,Business,Computer Science,317,266,51,4
1996,Business,Business Administration,372,156,216,1
1996,Business,Business Administration,110,45,65,0
1996,Business,Business Administration,2,1,1,0
1996,Business,Business Administration,30,18,12,0
1996,Business,Business Administration,99,51,48,1
1996,Business,Business Administration,49,37,12,0
1996,Business,Business Administration,3,2,1,0
1996,Business,Business Administration,626,434,192,9
1996,Business,Business Administration,105,72,33,1
1996,Business,Business Administration,60,32,28,0
1996,Business,Economics,58,38,20,1
1996,Business,Economics,200,142,58,2
1996,Business,Teaching of Spanish,27,1,26,0
1996,Business,Theatre,50,24,26,1
1996,Business,Theatre,15,8,7,2
1996,Business,Theatre,68,28,40,1
1996,Business,Leisure Studies,8,3,5,0
1996,Business,Finance,601,407,194,5
1996,Business,Finance,3,0,3,0
1996,Business,Finance,4,2,2,0
1996,Business,Finance,56,41,15,1
1996,Business,UNASSIGNED,567,330,237,2
1996,Education,Early Childhood Education,56,1,55,0
1996,Education,Early Childhood Education,2,0,2,0
1996,Education,Ed Organization and Leadership,127,50,77,2
1996,Education,ED POL ST,77,25,52,3
1996,Education,ED SEC&CON,78,30,48,0
1996,Education,EDUC ELEMENTARY,77,8,69,8
1996,Education,EDUC GEN,269,68,201,3
1996,Education,Educ Voc Tech,92,33,59,21
1996,Education,Educational Psychology,120,37,83,0
1996,Education,Elementary Education,280,13,267,1
1996,Education,Elementary Education,17,6,11,0
1996,Education,Secondary & Continuing Educ,4,4,0,0
1996,Education,Secondary & Continuing Educ,6,4,2,0
1996,Education,Secondary & Continuing Educ,11,4,7,0
1996,Education,Secondary & Continuing Educ,5,2,3,0
1996,Education,Special Education,93,11,82,0
1996,Education,Special Education,17,3,14,0
1996,Education,TCH ENGL IN MN,16,5,11,0
1996,Education,TCH ENGL OUT MN,41,10,31,0
1996,Education,TCH GEN SCIENCE,7,2,5,0
1996,Education,TCH LIFE SCI,4,1,3,0
1996,Education,TCH PS CHEM,3,0,3,0
1996,Education,TCH PS PHYSICS,2,2,0,0
1996,Education,TCH SOC ST IN,27,20,7,1
1996,Education,TCH SOC ST OUT,28,18,10,0
1996,Education,TECH ED INDUST,3,3,0,0
1996,Education,TECH ED LAW ENF,2,1,1,0
1996,Education,UG NON-DEG,2,0,2,0
1996,Engineering,Aero & Astro Engineering,194,155,39,0
1996,Engineering,Aero & Astro Engineering,10,7,3,0
1996,Engineering,Aero & Astro Engineering,54,50,4,2
1996,Engineering,Agricultural Engineering,68,60,8,0
1996,Engineering,Agricultural Engineering,3,3,0,0
1996,Engineering,Agricultural Engineering,45,31,14,0
1996,Engineering,Civil Engineering,652,495,157,5
1996,Engineering,Civil Engineering,3,2,1,0
1996,Engineering,Civil Engineering,30,27,3,0
1996,Engineering,Civil Engineering,288,248,40,0
1996,Engineering,Computer Engineering,547,512,35,10
1996,Engineering,Computer Engineering,2,2,0,0
1996,Engineering,Computer Engineering,25,23,2,0
1996,Engineering,Computer Science,609,532,77,12
1996,Engineering,Computer Science,5,4,1,0
1996,Engineering,Computer Science,18,17,1,0
1996,Engineering,CER ENGR,38,28,10,1
1996,Engineering,CER ENGR,1,1,0,0
1996,Engineering,CER ENGR,5,5,0,0
1996,Engineering,CER ENGR,3,3,0,0
1996,Engineering,CERAMIC ENG,1,1,0,0
1996,Engineering,CERAMICS,2,1,1,0
1996,Engineering,Electrical Engineering,955,820,135,19
1996,Engineering,Electrical Engineering,3,0,3,0
1996,Engineering,Electrical Engineering,88,73,15,1
1996,Engineering,Electrical Engineering,423,381,42,2
1996,Engineering,ENGR MECH,36,28,8,2
1996,Engineering,ENGR MECH,1,1,0,0
1996,Engineering,ENGR PHYS,71,56,15,2
1996,Engineering,ENV ENGR,60,48,12,0
1996,Engineering,ENV SCI,16,7,9,0
1996,Engineering,GEN ENGR,482,359,123,2
1996,Engineering,GEN ENGR,12,12,0,0
1996,Engineering,GEN ENGR,18,14,4,0
1996,Engineering,Industrial Engineering,126,81,45,1
1996,Engineering,Industrial Engineering,2,1,1,0
1996,Engineering,Industrial Engineering,9,5,4,1
1996,Engineering,Industrial Engineering,19,15,4,0
1996,Engineering,Materials Science & Engr,111,90,21,1
1996,Engineering,MATSCI&ENG,119,99,20,1
1996,Engineering,MATSCI&ENG,4,3,1,0
1996,Engineering,Mechanical Engineering,731,632,99,5
1996,Engineering,Mechanical Engineering,3,2,1,0
1996,Engineering,Mechanical Engineering,76,61,15,0
1996,Engineering,Mechanical Engineering,219,199,20,0
1996,Engineering,METAL ENGR,29,27,2,1
1996,Engineering,METAL ENGR,2,2,0,0
1996,Engineering,METAL ENGR,5,3,2,0
1996,Engineering,Nuclear Engineering,55,46,9,1
1996,Engineering,Nuclear Engineering,1,1,0,0
1996,Engineering,Nuclear Engineering,49,41,8,0
1996,Engineering,TCH CS,1,0,1,0
1996,Engineering,Theoretical & Applied Mechans,41,35,6,0
1996,Fine and Applied Arts,Architectural Studies,524,345,179,5
1996,Fine and Applied Arts,Architecture,12,8,4,0
1996,Fine and Applied Arts,Architecture,138,84,54,0
1996,Fine and Applied Arts,Architecture,57,35,22,2
1996,Fine and Applied Arts,Art and Design,52,27,25,1
1996,Fine and Applied Arts,Art and Design,87,43,44,2
1996,Fine and Applied Arts,Art and Design,24,8,16,0
1996,Fine and Applied Arts,Art and Design,15,11,4,0
1996,Fine and Applied Arts,Art and Design,180,90,90,4
1996,Fine and Applied Arts,Art Education,82,20,62,0
1996,Fine and Applied Arts,Art Education,40,12,28,0
1996,Fine and Applied Arts,Art History,27,4,23,0
1996,Fine and Applied Arts,Art History,45,12,33,1
1996,Fine and Applied Arts,Crafts,39,12,27,0
1996,Fine and Applied Arts,Dance,49,4,45,2
1996,Fine and Applied Arts,Dance,11,1,10,0
1996,Fine and Applied Arts,Graphic Design,114,40,74,1
1996,Fine and Applied Arts,Industrial Design,82,62,20,1
1996,Fine and Applied Arts,Landscape Architecture,103,70,33,3
1996,Fine and Applied Arts,Landscape Architecture,33,14,19,0
1996,Fine and Applied Arts,MUS-VOICE,45,13,32,0
1996,Fine and Applied Arts,Music,144,60,84,9
1996,Fine and Applied Arts,Music Education,42,24,18,0
1996,Fine and Applied Arts,Music Education,282,112,170,1
1996,Fine and Applied Arts,Music History,3,2,1,0
1996,Fine and Applied Arts,MUSIC-COMP,9,9,0,1
1996,Fine and Applied Arts,MUSIC-INST,110,40,70,1
1996,Fine and Applied Arts,MUSIC-OPEN,2,1,1,0
1996,Fine and Applied Arts,MUSIC(AMS),104,49,55,1
1996,Fine and Applied Arts,PERFORM ST,12,5,7,2
1996,Fine and Applied Arts,Regional Planning,16,11,5,0
1996,Fine and Applied Arts,Theatre,29,16,13,1
1996,Fine and Applied Arts,UNCLASS,38,20,18,3
1996,Fine and Applied Arts,Urban Planning,89,56,33,2
1996,Fine and Applied Arts,Urban Planning,51,22,29,2
1996,iSchool,Library & Information Science,240,84,156,8
1996,Labor and Industrial Relations,LAB&IN REL,123,44,79,0
1996,LAS,African American Studies,6,5,1,0
1996,LAS,Anthropology,75,27,48,1
1996,LAS,Applied Mathematics,16,6,10,0
1996,LAS,Chemical Engineering,68,53,15,1
1996,LAS,Chemical Engineering,396,262,134,6
1996,LAS,Chemistry,263,189,74,5
1996,LAS,Chemistry,176,103,73,1
1996,LAS,Classics,10,6,4,1
1996,LAS,Comparative Literature,32,12,20,1
1996,LAS,Asian Studies,32,12,20,1
1996,LAS,Astronomy,22,15,7,0
1996,LAS,Atmospheric Sciences,29,20,9,0
1996,LAS,BIOCH,225,130,95,1
1996,LAS,Biochemistry,95,51,44,1
1996,LAS,Biology,127,69,58,1
1996,LAS,Biophysics & Computnl Biology,39,24,15,0
1996,LAS,Chemical Physics,9,8,1,1
1996,LAS,Classical Philology,12,9,3,0
1996,LAS,English,105,43,62,3
1996,LAS,Entomology,35,22,13,1
1996,LAS,French,45,14,31,0
1996,LAS,GEN CURR,2509,1172,1337,33
1996,LAS,Geography,43,27,16,1
1996,LAS,Geology,34,21,13,0
1996,LAS,Geology,26,16,10,1
1996,LAS,German,35,15,20,0
1996,LAS,History,126,80,46,5
1996,LAS,Italian,6,0,6,0
1996,LAS,LAS TCH MATH,3,1,2,0
1996,LAS,Linguistics,68,23,45,0
1996,LAS,Mathematics,195,149,46,7
1996,LAS,Microbiology,61,36,25,1
1996,LAS,Molecular & Integrative Physi,54,36,18,2
1996,LAS,Neuroscience,34,26,8,1
1996,LAS,Philosophy,39,30,9,1
1996,LAS,Plant Biology,40,19,21,0
1996,LAS,Political Science,47,32,15,1
1996,LAS,Portuguese,5,2,3,0
1996,LAS,PRE-JOURN,363,131,232,4
1996,LAS,PRE-MED,264,122,142,3
1996,LAS,Psychology,191,84,107,1
1996,LAS,REES,7,3,4,0
1996,LAS,Slavic Languages & Literature,16,7,9,0
1996,LAS,Sociology,43,11,32,1
1996,LAS,Speech Communication,53,23,30,1
1996,LAS,TCH BIOL,20,7,13,0
1996,LAS,TCH ENGL,41,14,27,0
1996,LAS,TCH SOC ST,26,13,13,0
1996,LAS,TCH SPEECH,3,0,3,0
1996,LAS,TEACH CS,1,1,0,0
1996,LAS,TRANSITION,226,103,123,0
1996,LAS,UNCLASS,262,124,138,21
1996,LAS,UNCM FR&SO,178,83,95,3
1996,Law,Law,18,11,7,0
1996,Law,Law,593,359,234,30
1996,Media,Advertising,37,14,23,0
1996,Media,Advertising,198,91,107,3
1996,Media,Communication,37,13,24,0
1996,Media,Broadcast Journalism,78,28,50,1
1996,Media,Journalism,26,12,14,2
1996,Media,Media Studies,26,14,12,0
1996,Media,News-Editorial,92,42,50,2
1996,Social Work,Social Work,1,0,1,0
1996,Social Work,Social Work,275,41,234,38
1996,VetMed,Veterinary Medicine,353,102,251,1
1996,VetMed,VMS - Veterinary Biosciences,18,11,7,0
1996,VetMed,VMS - Veterinary Pathobiology,38,21,17,0
1996,VetMed,VMS-Veterinary Clinical Medcne,23,12,11,0
1995,ACES,Agr & Environmental Cmc & Educ,10,6,4,0
1995,ACES,Agricultural & Applied Econ,347,270,77,2
1995,ACES,Agricultural & Applied Econ,104,77,27,1
1995,ACES,Agricultural Communications,88,36,52,1
1995,ACES,Agricultural Education,19,10,9,0
1995,ACES,Agricultural Engineering,91,81,10,0
1995,ACES,Agricultural Sciences,40,23,17,1
1995,ACES,Agronomy,85,56,29,0
1995,ACES,Agronomy,77,51,26,1
1995,ACES,Animal Sciences,419,153,266,1
1995,ACES,Animal Sciences,105,72,33,1
1995,ACES,CONSM ECON,33,18,15,0
1995,ACES,CORE CURR,45,29,16,0
1995,ACES,DIETETICS,72,2,70,1
1995,ACES,Physics,264,250,14,3
1995,ACES,Physics,48,40,8,2
1995,ACES,Speech & Hearing Science,57,6,51,1
1995,ACES,Speech & Hearing Science,3,0,3,0
1995,ACES,Spanish,47,19,28,1
1995,ACES,Speech & Hearing Science,158,2,156,0
1995,ACES,Statistics,20,14,6,0
1995,ACES,Teaching of Biological Science,12,4,8,1
1995,ACES,Teaching of Chemistry,2,2,0,1
1995,ACES,Teaching of Chemistry,10,5,5,0
1995,ACES,Teaching of Earth Science,2,0,2,0
1995,ACES,Teaching of Earth Science,2,0,2,0
1995,ACES,Teaching of English Sec Lang,85,23,62,2
1995,ACES,Teaching of French,9,0,9,0
1995,ACES,Teaching of German,2,1,1,0
1995,ACES,Teaching of Latin,2,2,0,0
1995,ACES,Teaching of Latin,1,0,1,0
1995,ACES,Secondary Education,24,13,11,0
1995,ACES,Teaching of Mathematics,24,12,12,0
1995,ACES,Teaching of Physics,2,1,1,0
1995,ACES,EXT EDUC,6,0,6,0
1995,ACES,FAM&CON EC,6,3,3,0
1995,ACES,Food Science & Human Nutrition,10,6,4,0
1995,ACES,Food Science & Human Nutrition,58,22,36,0
1995,ACES,Food Science & Human Nutrition,56,24,32,0
1995,ACES,Food Science & Human Nutrition,26,6,20,0
1995,ACES,Food Science & Human Nutrition,34,0,34,0
1995,ACES,Food Science & Human Nutrition,14,4,10,2
1995,ACES,Forestry,171,96,75,0
1995,ACES,Forestry,47,24,23,2
1995,ACES,H DVL-FAM,176,20,156,2
1995,ACES,Horticulture,20,6,14,1
1995,ACES,Horticulture,46,30,16,1
1995,ACES,HR&FS A&ID,15,2,13,0
1995,ACES,HU DEV&FAM,34,5,29,1
1995,ACES,Mechanical Agriculture,63,63,0,1
1995,ACES,MKT TEXT&A,72,4,68,1
1995,ACES,Nutritional Sciences,43,15,28,0
1995,ACES,ORN HORT,84,49,35,0
1995,ACES,PLANT PATH,23,17,6,0
1995,ACES,REST MGMT,49,18,31,0
1995,ACES,SOIL SCI,2,2,0,0
1995,ACES,TEXT-APPRL,11,1,10,0
1995,Applied Health Sciences,Biology,3,2,1,0
1995,Applied Health Sciences,CUR INST#3,1,0,1,0
1995,Applied Health Sciences,HLTH EDUC,13,1,12,1
1995,Applied Health Sciences,HLTH PL AD,56,17,39,1
1995,Applied Health Sciences,Kinesiology,70,43,27,0
1995,Applied Health Sciences,Kinesiology,121,52,69,1
1995,Applied Health Sciences,Kinesiology,13,6,7,1
1995,Applied Health Sciences,Kinesiology,249,115,134,3
1995,Applied Health Sciences,Leisure Studies,51,28,23,0
1995,Applied Health Sciences,Leisure Studies,178,80,98,6
1995,Applied Health Sciences,MSPH IN C HLTH,15,0,15,0
1995,Applied Health Sciences,PERSN AREA,1,1,0,0
1995,Applied Health Sciences,PROG MANAG,18,6,12,0
1995,Applied Health Sciences,Rehabilitation,32,5,27,0
1995,Applied Health Sciences,SOC SCI SP,1,1,0,0
1995,Applied Health Sciences,TCH KINES,1,0,1,0
1995,Applied Health Sciences,THER REC,2,1,1,0
1995,Applied Life Sciences,Community Health,24,10,14,0
1995,Applied Life Sciences,Community Health,107,25,82,0
1995,Aviation,Air Systems,3,2,1,0
1995,Aviation,Nondegree,9,8,1,1
1995,Aviation,PP/AS,36,34,2,0
1995,Aviation,Professional Pilot,151,113,38,4
1995,Business,Accountancy,1027,525,502,5
1995,Business,Accountancy,107,56,51,1
1995,Business,Computer Science,27,17,10,0
1995,Business,Computer Science,342,292,50,2
1995,Business,Business Administration,307,125,182,1
1995,Business,Business Administration,137,61,76,0
1995,Business,Business Administration,2,2,0,0
1995,Business,Business Administration,31,14,17,0
1995,Business,Business Administration,64,31,33,3
1995,Business,Business Administration,42,31,11,0
1995,Business,Business Administration,5,2,3,0
1995,Business,Business Administration,605,438,167,14
1995,Business,Business Administration,92,65,27,3
1995,Business,Business Administration,57,31,26,0
1995,Business,Economics,58,33,25,2
1995,Business,Economics,208,156,52,1
1995,Business,Teaching of Spanish,2,0,2,0
1995,Business,Teaching of Spanish,34,4,30,0
1995,Business,Theatre,52,18,34,0
1995,Business,Theatre,15,7,8,2
1995,Business,Theatre,61,24,37,0
1995,Business,Finance,613,429,184,2
1995,Business,Finance,6,3,3,0
1995,Business,Finance,9,4,5,0
1995,Business,Finance,54,38,16,1
1995,Business,UNASSIGNED,564,312,252,0
1995,Education,BUSINESS ED ACT,1,0,1,0
1995,Education,BUSINESS ED MKT,1,1,0,0
1995,Education,Early Childhood Education,66,1,65,0
1995,Education,Ed Organization and Leadership,109,45,64,6
1995,Education,ED POL ST,79,24,55,1
1995,Education,ED SEC&CON,103,41,62,2
1995,Education,EDUC ELEMENTARY,108,17,91,8
1995,Education,EDUC GEN,198,65,133,1
1995,Education,Educ Voc Tech,77,32,45,11
1995,Education,Educational Psychology,137,40,97,0
1995,Education,Elementary Education,375,27,348,2
1995,Education,Special Education,105,13,92,3
1995,Education,Special Education,17,0,17,0
1995,Education,TCH ENGL IN MN,17,7,10,1
1995,Education,TCH ENGL OUT MN,55,16,39,0
1995,Education,TCH GEN SCIENCE,3,0,3,0
1995,Education,TCH LIFE SCI,5,2,3,0
1995,Education,TCH PS CHEM,1,0,1,0
1995,Education,TCH SOC ST IN,27,16,11,1
1995,Education,TCH SOC ST OUT,22,14,8,0
1995,Education,TECH ED INDUST,6,4,2,0
1995,Education,TECH ED LAW ENF,4,3,1,0
1995,Education,UG NON-DEG,2,0,2,1
1995,Engineering,Aero & Astro Engineering,217,189,28,0
1995,Engineering,Aero & Astro Engineering,1,1,0,0
1995,Engineering,Aero & Astro Engineering,10,8,2,0
1995,Engineering,Aero & Astro Engineering,58,54,4,0
1995,Engineering,Agricultural Engineering,63,51,12,0
1995,Engineering,Agricultural Engineering,1,1,0,0
1995,Engineering,Agricultural Engineering,42,28,14,0
1995,Engineering,Civil Engineering,707,542,165,4
1995,Engineering,Civil Engineering,5,4,1,1
1995,Engineering,Civil Engineering,50,48,2,0
1995,Engineering,Civil Engineering,306,267,39,2
1995,Engineering,Computer Engineering,514,479,35,6
1995,Engineering,Computer Engineering,2,2,0,0
1995,Engineering,Computer Engineering,20,19,1,0
1995,Engineering,Computer Science,577,517,60,11
1995,Engineering,Computer Science,8,6,2,0
1995,Engineering,Computer Science,18,17,1,0
1995,Engineering,CER ENGR,81,67,14,1
1995,Engineering,CER ENGR,1,1,0,0
1995,Engineering,CER ENGR,6,5,1,0
1995,Engineering,CER ENGR,2,1,1,0
1995,Engineering,CERAMIC ENG,2,2,0,0
1995,Engineering,CERAMICS,2,1,1,0
1995,Engineering,Electrical Engineering,980,847,133,17
1995,Engineering,Electrical Engineering,7,4,3,0
1995,Engineering,Electrical Engineering,80,71,9,2
1995,Engineering,Electrical Engineering,445,404,41,2
1995,Engineering,ENGR MECH,37,30,7,0
1995,Engineering,ENGR MECH,1,0,1,0
1995,Engineering,ENGR PHYS,71,56,15,1
1995,Engineering,ENV ENGR,72,55,17,1
1995,Engineering,ENV SCI,10,6,4,0
1995,Engineering,GEN ENGR,512,396,116,4
1995,Engineering,GEN ENGR,1,1,0,0
1995,Engineering,GEN ENGR,13,11,2,0
1995,Engineering,GEN ENGR,31,25,6,0
1995,Engineering,Industrial Engineering,114,84,30,1
1995,Engineering,Industrial Engineering,1,1,0,0
1995,Engineering,Industrial Engineering,18,13,5,0
1995,Engineering,Industrial Engineering,18,14,4,0
1995,Engineering,Materials Science & Engr,130,102,28,2
1995,Engineering,MATSCI&ENG,68,62,6,1
1995,Engineering,MATSCI&ENG,1,1,0,0
1995,Engineering,MATSCI&ENG,3,3,0,0
1995,Engineering,Mechanical Engineering,723,632,91,7
1995,Engineering,Mechanical Engineering,2,2,0,0
1995,Engineering,Mechanical Engineering,71,58,13,0
1995,Engineering,Mechanical Engineering,234,212,22,0
1995,Engineering,METAL ENGR,43,38,5,1
1995,Engineering,METAL ENGR,1,1,0,0
1995,Engineering,METAL ENGR,8,6,2,0
1995,Engineering,Nuclear Engineering,58,50,8,1
1995,Engineering,Nuclear Engineering,49,41,8,1
1995,Engineering,TCH CS,2,1,1,0
1995,Engineering,Theoretical & Applied Mechans,37,33,4,0
1995,Fine and Applied Arts,Architectural Studies,509,324,185,5
1995,Fine and Applied Arts,Architecture,6,4,2,0
1995,Fine and Applied Arts,Architecture,129,86,43,0
1995,Fine and Applied Arts,Architecture,52,35,17,2
1995,Fine and Applied Arts,Art and Design,52,26,26,2
1995,Fine and Applied Arts,Art and Design,82,40,42,1
1995,Fine and Applied Arts,Art and Design,22,8,14,0
1995,Fine and Applied Arts,Art and Design,15,10,5,0
1995,Fine and Applied Arts,Art and Design,169,76,93,4
1995,Fine and Applied Arts,Art Education,83,15,68,0
1995,Fine and Applied Arts,Art Education,43,14,29,1
1995,Fine and Applied Arts,Art History,32,9,23,0
1995,Fine and Applied Arts,Art History,51,14,37,1
1995,Fine and Applied Arts,Crafts,41,10,31,0
1995,Fine and Applied Arts,Dance,43,3,40,1
1995,Fine and Applied Arts,Dance,12,2,10,0
1995,Fine and Applied Arts,Graphic Design,109,39,70,0
1995,Fine and Applied Arts,Industrial Design,77,57,20,1
1995,Fine and Applied Arts,Landscape Architecture,117,76,41,4
1995,Fine and Applied Arts,Landscape Architecture,42,15,27,0
1995,Fine and Applied Arts,MUS-VOICE,57,19,38,1
1995,Fine and Applied Arts,Music,148,59,89,7
1995,Fine and Applied Arts,Music Education,43,20,23,1
1995,Fine and Applied Arts,Music Education,247,103,144,1
1995,Fine and Applied Arts,Music History,2,1,1,0
1995,Fine and Applied Arts,MUSIC-COMP,17,16,1,1
1995,Fine and Applied Arts,MUSIC-INST,106,41,65,2
1995,Fine and Applied Arts,MUSIC-OPEN,3,3,0,0
1995,Fine and Applied Arts,MUSIC(AMS),90,48,42,4
1995,Fine and Applied Arts,PERFORM ST,9,5,4,1
1995,Fine and Applied Arts,Regional Planning,25,17,8,1
1995,Fine and Applied Arts,Theatre,27,16,11,1
1995,Fine and Applied Arts,UNCLASS,50,21,29,9
